,SPY,IBM,GLD,GOOG,AAPL
2008-11-24,64.903076171875,48.66007995605469,80.91000366210938,6.411965847015381,2.8344171047210693
2008-11-25,65.38394927978516,49.122982025146484,80.87000274658203,7.024919033050537,2.768855094909668
2008-11-26,67.91044616699219,49.74423599243164,80.37999725341797,7.27498197555542,2.8969292640686035
2008-11-28,68.76534271240234,49.701602935791016,80.30999755859375,7.296649932861328,2.825878858566284
2008-12-01,62.67424774169922,46.838890075683594,75.6500015258789,6.624917984008789,2.7118308544158936
2008-12-02,65.08625793457031,48.62960433959961,76.94999694824219,6.852066993713379,2.819779396057129
2008-12-03,66.65100860595703,49.135162353515625,76.18000030517578,6.959662914276123,2.924374580383301
2008-12-04,65.10914611816406,47.16779708862305,75.5,6.832889080047607,2.7874562740325928
2008-12-05,67.11662292480469,49.0864372253418,74.5199966430664,7.073237895965576,2.866436243057251
2008-12-08,69.4599380493164,51.68723678588867,76.19999694824219,7.524546146392822,3.0408620834350586
2008-12-09,68.31503295898438,50.36552047729492,76.33000183105469,7.620686054229736,3.0512290000915527
2008-12-10,68.78064727783203,50.46905517578125,79.75,7.691669940948486,2.994816303253174
2008-12-11,67.124267578125,49.08034896850586,80.6500015258789,7.47747278213501,2.8969292640686035
2008-12-12,67.92571258544922,50.06705856323242,80.80999755859375,7.8645219802856445,2.9966461658477783
2008-12-15,66.979248046875,50.41424560546875,82.5999984741211,7.7377471923828125,2.8893065452575684
2008-12-16,70.13166046142578,52.625221252441406,84.45999908447266,8.101633071899414,2.9100422859191895
2008-12-17,69.4522933959961,52.284141540527344,85.43000030517578,7.851570129394531,2.7188453674316406
2008-12-18,68.15470123291016,51.163421630859375,83.87000274658203,7.728033065795898,2.727078676223755
2008-12-19,67.86155700683594,50.871055603027344,82.62999725341797,7.72529411315918,2.744460344314575
2008-12-22,66.99199676513672,49.93914794921875,83.45999908447266,7.400012969970703,2.6145551204681396
2008-12-23,66.29946899414062,49.092529296875,82.62999725341797,7.422677993774414,2.6340713500976562
2008-12-24,66.6842269897461,49.04379653930664,83.45999908447266,7.545467853546143,2.593209743499756
2008-12-26,67.06892395019531,49.53715896606445,85.5999984741211,7.480959892272949,2.6166903972625732
2008-12-29,66.87659454345703,49.4884147644043,86.3499984741211,7.407733917236328,2.6410844326019287
2008-12-30,68.46175384521484,50.88935470581055,85.9000015258789,7.549452781677246,2.6313271522521973
2008-12-31,69.43901824951172,51.26088333129883,86.5199966430664,7.662528991699219,2.6026628017425537
2009-01-02,71.53201293945312,53.216060638427734,86.2300033569336,8.003003120422363,2.7673304080963135
2009-01-05,71.44738006591797,52.88104248046875,84.4800033569336,8.170623779296875,2.884122848510742
2009-01-06,71.9244613647461,54.34895324707031,85.12999725341797,8.320313453674316,2.836552381515503
2009-01-07,69.76985931396484,53.47187042236328,82.75,8.020188331604004,2.7752585411071777
2009-01-08,70.05461883544922,53.10029602050781,84.45999908447266,8.099390983581543,2.826793670654297
2009-01-09,68.55406188964844,51.58978271484375,83.91999816894531,7.8473358154296875,2.762146472930908
2009-01-12,66.9073715209961,52.2049674987793,80.76000213623047,7.788057804107666,2.7035984992980957
2009-01-13,67.03046417236328,51.979583740234375,80.87999725341797,7.828656196594238,2.6746280193328857
2009-01-14,64.92206573486328,50.67006301879883,79.79000091552734,7.496152877807617,2.602053642272949
2009-01-15,64.9451675415039,51.23650360107422,80.38999938964844,7.446836948394775,2.5425896644592285
2009-01-16,65.4530258178711,51.72377014160156,82.70999908447266,7.46377420425415,2.510570764541626
2009-01-20,61.99799346923828,49.93308639526367,84.5199966430664,7.042354106903076,2.3846302032470703
2009-01-21,64.67582702636719,55.68286895751953,84.1500015258789,7.5487060546875,2.525817632675171
2009-01-22,63.67548751831055,54.860565185546875,84.58000183105469,7.633885860443115,2.6944503784179688
2009-01-23,63.95253372192383,54.50730895996094,88.52999877929688,8.087186813354492,2.6944503784179688
2009-01-26,64.39115142822266,55.79248046875,88.94999694824219,8.06651496887207,2.7334821224212646
2009-01-27,65.0451889038086,55.82905578613281,88.37999725341797,8.256053924560547,2.7667200565338135
2009-01-28,67.24595642089844,57.75376892089844,87.41999816894531,8.684199333190918,2.872534990310669
2009-01-29,65.06057739257812,56.34678268432617,89.5,8.550949096679688,2.835942029953003
2009-01-30,63.737064361572266,55.82296371459961,91.30999755859375,8.431646347045898,2.7484240531921387
2009-02-02,63.54469299316406,55.384403228759766,88.83999633789062,8.48245620727539,2.7905046939849854
2009-02-03,64.4372787475586,56.93758773803711,88.47000122070312,8.479467391967773,2.835331439971924
2009-02-04,64.12181854248047,56.54164505004883,89.18000030517578,8.54297924041748,2.8527133464813232
2009-02-05,65.07598114013672,56.285865783691406,90.12000274658203,8.809977531433105,2.94145131111145
2009-02-06,66.93045043945312,58.876346588134766,89.58999633789062,9.247339248657227,3.0408620834350586
2009-02-09,67.02278137207031,59.292747497558594,88.31999969482422,9.433889389038086,3.125939130783081
2009-02-10,63.95253372192383,57.118709564208984,90.20999908447266,8.929281234741211,2.983227491378784
2009-02-11,64.32957458496094,58.27615737915039,92.29000091552734,8.917574882507324,2.9524288177490234
2009-02-12,64.375732421875,58.22105026245117,93.16999816894531,9.042357444763184,3.027139902114868
2009-02-13,63.68318176269531,57.46782684326172,92.55000305175781,8.908608436584473,3.02378511428833
2009-02-17,60.95919418334961,55.52647399902344,95.44999694824219,8.534510612487793,2.882596731185913
2009-02-18,60.81297302246094,56.0408821105957,96.91000366210938,8.794784545898438,2.877718448638916
2009-02-19,60.15890121459961,54.46089172363281,95.7699966430664,8.534011840820312,2.7639756202697754
2009-02-20,59.5740966796875,54.37515640258789,97.80000305175781,8.628907203674316,2.7810518741607666
2009-02-23,57.442604064941406,51.66835403442383,97.7300033569336,8.220686912536621,2.6514530181884766
2009-02-24,59.62028503417969,52.9115104675293,94.7300033569336,8.604000091552734,2.7520833015441895
2009-02-25,59.15089797973633,52.60532760620117,93.1500015258789,8.509105682373047,2.779832124710083
2009-02-26,58.18902587890625,54.485382080078125,93.05999755859375,8.398021697998047,2.719759941101074
2009-02-27,56.888572692871094,56.3593635559082,92.62999725341797,8.418196678161621,2.723418951034546
2009-03-02,54.32615661621094,54.53437805175781,90.93000030517578,8.148457527160645,2.6816420555114746
2009-03-03,53.91834259033203,53.750492095947266,90.04000091552734,8.106614112854004,2.694753408432007
2009-03-04,55.19569778442383,54.80384063720703,88.98999786376953,7.9432268142700195,2.780137062072754
2009-03-05,52.94108200073242,53.57289123535156,91.98999786376953,7.612466812133789,2.7090871334075928
2009-03-06,53.033424377441406,52.550228118896484,92.29000091552734,7.685442924499512,2.6011390686035156
2009-03-09,52.41013717651367,51.12331771850586,90.56999969482422,7.245093822479248,2.534355878829956
2009-03-10,55.53425979614258,53.43206787109375,88.13999938964844,7.675479888916016,2.7026829719543457
2009-03-11,55.89591598510742,54.271053314208984,89.22000122070312,7.9180707931518555,2.826184034347534
2009-03-12,58.0966682434082,55.361141204833984,91.0999984741211,8.058046340942383,2.938096046447754
2009-03-13,58.55066680908203,55.336631774902344,91.30000305175781,8.080212593078613,2.9252891540527344
2009-03-16,58.37369155883789,55.86330032348633,90.80000305175781,7.962405204772949,2.9097368717193604
2009-03-17,60.15890121459961,56.898258209228516,90.04000091552734,8.352193832397461,3.039031744003296
2009-03-18,61.50553894042969,56.310340881347656,93.08999633789062,8.296402931213379,3.095750570297241
2009-03-19,60.74372482299805,56.745147705078125,94.3499984741211,8.217698097229004,3.098799467086792
2009-03-20,59.45026397705078,56.653316497802734,93.58999633789062,8.223177909851074,3.097884178161621
2009-03-23,63.72051239013672,60.450199127197266,92.08000183105469,8.682456016540527,3.2829842567443848
2009-03-24,62.464996337890625,60.199073791503906,90.94999694824219,8.64684009552002,3.247610092163086
2009-03-25,63.12377166748047,59.98475646972656,91.9800033569336,8.569628715515137,3.2473056316375732
2009-03-26,64.41027069091797,60.4930419921875,91.93000030517578,8.799267768859863,3.3503758907318115
2009-03-27,63.247737884521484,57.657649993896484,90.69000244140625,8.660039901733398,3.2582828998565674
2009-03-30,61.06227493286133,57.884239196777344,89.9800033569336,8.535258293151855,3.1863181591033936
2009-03-31,61.62800598144531,59.335609436035156,90.27999877929688,8.66900634765625,3.205528736114502
2009-04-01,62.82150650024414,59.776546478271484,91.02999877929688,8.819192886352539,3.314392566680908
2009-04-02,64.65825653076172,61.74236297607422,88.80000305175781,9.028657913208008,3.4369773864746094
2009-04-03,65.30150604248047,62.599735260009766,87.58999633789062,9.209979057312012,3.5369982719421387
2009-04-06,64.7900161743164,62.19554901123047,85.2699966430664,9.171623229980469,3.612013816833496
2009-04-07,63.27876281738281,60.47467803955078,86.73999786376953,8.932767868041992,3.5068092346191406
2009-04-08,63.960750579833984,61.968936920166016,86.61000061035156,9.016204833984375,3.5470619201660156
2009-04-09,66.50275421142578,62.281272888183594,86.30999755859375,9.277725219726562,3.6461665630340576
2009-04-13,66.51824951171875,61.209556579589844,87.87999725341797,9.417450904846191,3.665987968444824
2009-04-14,65.37126159667969,60.793148040771484,87.37000274658203,9.188309669494629,3.6077442169189453
2009-04-15,66.06876373291016,60.53591537475586,87.5,9.452071189880371,3.5873138904571533
2009-04-16,67.03749084472656,62.11591720581055,85.80999755859375,9.682209014892578,3.703495979309082
2009-04-17,67.48697662353516,62.017913818359375,85.22000122070312,9.76938247680664,3.76356840133667
2009-04-20,64.65825653076172,61.503509521484375,86.94999694824219,9.447090148925781,3.6745259761810303
2009-04-21,65.9215087890625,62.65483474731445,86.88999938964844,9.501136779785156,3.7129483222961426
2009-04-22,65.51851654052734,62.80180740356445,87.37999725341797,9.560664176940918,3.705326557159424
2009-04-23,66.16175079345703,62.10980224609375,88.80000305175781,9.581336975097656,3.8239474296569824
2009-04-24,67.16152954101562,61.289180755615234,89.72000122070312,9.700888633728027,3.7782063484191895
2009-04-27,66.52600860595703,61.209556579589844,89.01000213623047,9.61271858215332,3.8035166263580322
2009-04-28,66.3167495727539,62.42823791503906,87.75,9.556927680969238,3.7782063484191895
2009-04-29,67.7272720336914,63.71429443359375,88.33000183105469,9.750204086303711,3.816019058227539
2009-04-30,67.75052642822266,63.20600128173828,87.2699966430664,9.862283706665039,3.837059736251831
2009-05-01,68.11475372314453,64.0633544921875,86.94999694824219,9.805497169494629,3.880056619644165
2009-05-04,70.43199920654297,65.03095245361328,88.63999938964844,10.01197338104248,4.027342796325684
2009-05-05,70.19175720214844,64.82276916503906,88.25,10.037128448486328,4.046856880187988
2009-05-06,71.40850067138672,64.40412902832031,89.54000091552734,10.049083709716797,4.040454864501953
2009-05-07,70.41650390625,63.154457092285156,89.44000244140625,9.87822437286377,3.935554027557373
2009-05-08,72.05950164794922,62.477294921875,89.9800033569336,10.145222663879395,3.9395196437835693
2009-05-11,70.71099853515625,63.34532165527344,89.69000244140625,10.161413192749023,3.9511072635650635
2009-05-12,70.50176239013672,63.98551559448242,90.69999694824219,9.937999725341797,3.794062852859497
2009-05-13,68.72696685791016,62.951332092285156,91.08999633789062,9.702134132385254,3.6437275409698486
2009-05-14,69.31602478027344,62.20643615722656,91.02999877929688,9.651324272155762,3.749236583709717
2009-05-15,68.75023651123047,62.4034423828125,91.55000305175781,9.713590621948242,3.733074426651001
2009-05-18,70.7032699584961,64.37948608398438,90.36000061035156,9.883953094482422,3.8620645999908447
2009-05-19,70.6180191040039,64.95201873779297,90.95999908447266,9.934762001037598,3.886460304260254
2009-05-20,70.14523315429688,64.05326080322266,92.25,9.892420768737793,3.8382794857025146
2009-05-21,69.13773345947266,63.296058654785156,93.8499984741211,9.875484466552734,3.7867448329925537
2009-05-22,68.9905014038086,62.72356033325195,94.1500015258789,9.800764083862305,3.7355151176452637
2009-05-26,70.75749206542969,64.6503677368164,93.76000213623047,10.071249961853027,3.988006114959717
2009-05-27,69.4942398071289,63.36378860473633,93.44999694824219,10.1011381149292,4.057225704193115
2009-05-28,70.46300506591797,64.44721984863281,94.23999786376953,10.221687316894531,4.118823528289795
2009-05-29,71.71073913574219,65.42601776123047,96.19999694824219,10.391798973083496,4.141388416290283
2009-06-01,73.44672393798828,66.71263885498047,95.7300033569336,10.624177932739258,4.249339580535889
2009-06-02,73.50875091552734,65.76460266113281,96.36000061035156,10.670005798339844,4.253609657287598
2009-06-03,72.57875061035156,65.55528259277344,94.41000366210938,10.75095272064209,4.298129081726074
2009-06-04,73.26075744628906,65.4568099975586,96.2300033569336,10.965896606445312,4.383205890655518
2009-06-05,73.27626037597656,66.01699829101562,93.70999908447266,11.066519737243652,4.41156530380249
2009-06-08,72.97402954101562,66.17090606689453,93.55999755859375,10.928288459777832,4.386562824249268
2009-06-09,73.34599304199219,66.57103729248047,93.83000183105469,10.849831581115723,4.3521037101745605
2009-06-10,73.16000366210938,66.7003173828125,93.86000061035156,10.774614334106445,4.276783466339111
2009-06-11,73.4854965209961,67.34671020507812,93.69999694824219,10.68494987487793,4.267634868621826
2009-06-12,73.6870346069336,66.61415100097656,92.16999816894531,10.581338882446289,4.176762580871582
2009-06-15,71.99749755859375,66.25094604492188,91.0999984741211,10.380341529846191,4.149928092956543
2009-06-16,71.0210189819336,66.06624603271484,91.93000030517578,10.361164093017578,4.157857418060303
2009-06-17,70.95124816894531,65.86925506591797,92.3499984741211,10.340242385864258,4.13437557220459
2009-06-18,71.47048950195312,65.4568099975586,91.61000061035156,10.312845230102539,4.1435227394104
2009-06-19,71.73395538330078,65.18595123291016,91.9000015258789,10.463031768798828,4.253303050994873
2009-06-22,69.58284759521484,64.34257507324219,90.54000091552734,10.145721435546875,4.188961029052734
2009-06-23,69.63740539550781,64.29331970214844,90.91999816894531,10.104126930236816,4.08650016784668
2009-06-24,70.23751831054688,64.11479949951172,91.44999694824219,10.194040298461914,4.1538920402526855
2009-06-25,71.7651138305664,65.29059600830078,92.30999755859375,10.355435371398926,4.264890193939209
2009-06-26,71.57805633544922,65.05668640136719,92.29000091552734,10.593294143676758,4.343564510345459
2009-06-29,72.2483139038086,65.14904022216797,92.04000091552734,10.56390380859375,4.3292317390441895
2009-06-30,71.6637954711914,64.28102111816406,91.18000030517578,10.500391960144043,4.343260288238525
2009-07-01,71.95995330810547,64.53955841064453,92.38999938964844,10.43563461303711,4.355456352233887
2009-07-02,69.99594116210938,62.62502670288086,91.25,10.174115180969238,4.269769191741943
2009-07-06,69.98812866210938,62.5757942199707,90.76000213623047,10.202010154724121,4.226772308349609
2009-07-07,68.63201904296875,61.67700958251953,90.70999908447266,9.878722190856934,4.128887176513672
2009-07-08,68.58525085449219,61.97865676879883,89.2699966430664,10.024675369262695,4.184386253356934
2009-07-09,68.71774291992188,62.84048843383789,89.51000213623047,10.22143840789795,4.158160209655762
2009-07-10,68.55406951904297,62.07099914550781,89.58000183105469,10.32131290435791,4.224030017852783
2009-07-13,70.22193908691406,63.78851318359375,90.19000244140625,10.567889213562012,4.340515613555908
2009-07-14,70.61943054199219,63.56077575683594,90.80999755859375,10.577603340148926,4.338379859924316
2009-07-15,72.68479919433594,66.00471496582031,92.23999786376953,10.913344383239746,4.4789581298828125
2009-07-16,72.56787109375,68.11005401611328,91.9800033569336,11.023680686950684,4.498474597930908
2009-07-17,73.36284637451172,71.05260467529297,91.93000030517578,10.716082572937012,4.6274638175964355
2009-07-20,74.1421890258789,71.6805191040039,93.27999877929688,10.714091300964355,4.662837982177734
2009-07-21,74.48513793945312,72.04988861083984,93.12999725341797,10.657552719116211,4.620144844055176
2009-07-22,74.46955871582031,71.14497375488281,93.44000244140625,10.652321815490723,4.779627799987793
2009-07-23,76.11404418945312,72.06221008300781,93.26000213623047,10.892671585083008,4.812565326690674
2009-07-24,76.42577362060547,72.41925811767578,93.41000366210938,11.126296043395996,4.878734588623047
2009-07-27,76.65182495117188,72.41309356689453,93.70999908447266,11.078474998474121,4.882088661193848
2009-07-28,76.29329681396484,72.19764709472656,92.11000061035156,10.95518684387207,4.8790388107299805
2009-07-29,76.10624694824219,72.18531799316406,91.19999694824219,10.865274429321289,4.879953861236572
2009-07-30,76.90120697021484,72.55469512939453,91.62000274658203,11.099396705627441,4.964117527008057
2009-07-31,77.01031494140625,72.5977783203125,93.3499984741211,11.034889221191406,4.982414245605469
2009-08-03,78.28073120117188,73.82282257080078,93.87000274658203,11.263032913208008,5.075116157531738
2009-08-04,78.48336791992188,73.62581634521484,94.68000030517578,11.300890922546387,5.048280715942383
2009-08-05,78.25733184814453,72.93022155761719,94.77999877929688,11.236383438110352,5.03486442565918
2009-08-06,77.85204315185547,72.59620666503906,94.5999984741211,11.21695613861084,4.998271942138672
2009-08-07,78.873046875,73.80224609375,93.75,11.38482666015625,5.047060966491699
2009-08-10,78.7093734741211,73.4126205444336,92.93000030517578,11.372623443603516,5.0229716300964355
2009-08-11,77.72736358642578,72.84979248046875,92.79000091552734,11.306121826171875,4.965337753295898
2009-08-12,78.56129455566406,73.77748107910156,92.94999694824219,11.4216890335083,5.040964126586914
2009-08-13,79.16143798828125,73.95685577392578,93.72000122070312,11.513842582702637,5.135799407958984
2009-08-14,78.55347442626953,73.33220672607422,93.0,11.457056045532227,5.085789680480957
2009-08-17,76.62062072753906,72.2746353149414,91.61000061035156,11.080717086791992,4.866535663604736
2009-08-18,77.2285385131836,72.75086975097656,92.05999755859375,11.09043025970459,5.0010151863098145
2009-08-19,77.90662384033203,73.33220672607422,92.52999877929688,11.0578031539917,5.019312858581543
2009-08-20,78.7093734741211,73.56721496582031,92.2699966430664,11.467267990112305,5.072066783905029
2009-08-21,80.2525405883789,74.1547622680664,93.6500015258789,11.587567329406738,5.16019344329834
2009-08-24,80.24473571777344,73.79605102539062,92.33999633789062,11.674490928649902,5.1553168296813965
2009-08-25,80.40064239501953,73.49302673339844,92.76000213623047,11.74024486541748,5.1656813621521
2009-08-26,80.40840911865234,73.88883972167969,92.79000091552734,11.656309127807617,5.105000019073486
2009-08-27,80.58766174316406,73.86412048339844,93.19000244140625,11.607990264892578,5.167208194732666
2009-08-28,80.57209014892578,73.11572265625,93.87000274658203,11.575363159179688,5.18550443649292
2009-08-31,79.85506439208984,73.01061248779297,93.4000015258789,11.498649597167969,5.129395484924316
2009-09-01,78.09363555908203,72.16946411132812,93.9000015258789,11.351451873779297,5.040657997131348
2009-09-02,77.79749298095703,71.79839324951172,96.19000244140625,11.282958984375,5.036998271942139
2009-09-03,78.44436645507812,71.94682312011719,97.45999908447266,11.395288467407227,5.078774452209473
2009-09-04,79.5433120727539,72.64568328857422,97.52999877929688,11.489435195922852,5.193430423736572
2009-09-08,80.22913360595703,72.46016693115234,97.43000030517578,11.422684669494629,5.2733259201049805
2009-09-09,80.8448715209961,72.2127685546875,97.08000183105469,11.555935859680176,5.218744277954102
2009-09-10,81.67100524902344,72.77558898925781,97.69999694824219,11.729535102844238,5.262042999267578
2009-09-11,81.65541076660156,73.01061248779297,98.77999877929688,11.75942325592041,5.249847412109375
2009-09-14,82.05290985107422,73.52395629882812,97.95999908447266,11.83364486694336,5.297417640686035
2009-09-15,82.39584350585938,73.81460571289062,98.9000015258789,11.893918991088867,5.341328144073486
2009-09-16,83.6428451538086,75.34223175048828,99.91000366210938,12.161664962768555,5.545943260192871
2009-09-17,83.51814270019531,75.37932586669922,99.33999633789062,12.247095108032227,5.62766695022583
2009-09-18,83.5713882446289,75.52157592773438,98.66999816894531,12.240618705749512,5.642000198364258
2009-09-21,83.35993957519531,75.18761444091797,98.36000061035156,12.378602027893066,5.611506462097168
2009-09-22,83.845458984375,75.21234893798828,99.66999816894531,12.429909706115723,5.625533103942871
2009-09-23,83.14851379394531,74.72374725341797,98.83000183105469,12.414965629577637,5.656637191772461
2009-09-24,82.23228454589844,74.7979965209961,97.55000305175781,12.372873306274414,5.605406761169434
2009-09-25,81.79376220703125,74.8845443725586,97.0,12.266023635864258,5.561191082000732
2009-09-28,83.2581558227539,73.80224609375,97.05000305175781,12.416708946228027,5.676456451416016
2009-09-29,83.007568359375,73.48062896728516,97.43000030517578,12.416708946228027,5.652978420257568
2009-09-30,82.68648529052734,73.9754409790039,98.8499984741211,12.349959373474121,5.652063846588135
2009-10-01,80.63481140136719,72.91783905029297,97.88999938964844,12.134516716003418,5.515143871307373
2009-10-02,80.2589111328125,73.61050415039062,98.37000274658203,12.069260597229004,5.638340473175049
2009-10-05,81.45701599121094,74.06201171875,99.81999969482422,12.167393684387207,5.672492980957031
2009-10-06,82.62384796142578,75.05156707763672,102.27999877929688,12.421939849853516,5.794163703918457
2009-10-07,82.85091400146484,75.93598937988281,102.36000061035156,12.89018440246582,5.801483631134033
2009-10-08,83.48523712158203,75.6329345703125,103.63999938964844,12.806497573852539,5.771597862243652
2009-10-09,83.9942626953125,77.8841552734375,102.83999633789062,12.858055114746094,5.808191299438477
2009-10-12,84.32317352294922,78.5706558227539,103.55999755859375,13.052078247070312,5.818559646606445
2009-10-13,84.15084838867188,78.55829620361328,104.26000213623047,13.103633880615234,5.79447078704834
2009-10-14,85.59960174560547,79.38084411621094,104.18000030517578,13.333024978637695,5.833197593688965
2009-10-15,85.91282653808594,79.15201568603516,102.86000061035156,13.198280334472656,5.8109354972839355
2009-10-16,85.27066802978516,75.23091125488281,103.18000030517578,13.694917678833008,5.734396457672119
2009-10-19,85.97547149658203,76.10913848876953,104.2300033569336,13.75070858001709,5.789589881896973
2009-10-20,85.5212631225586,75.96068572998047,103.41999816894531,13.741494178771973,6.060985565185547
2009-10-21,84.75386810302734,74.75469970703125,103.75,13.726051330566406,6.2488298416137695
2009-10-22,85.61527252197266,75.88029479980469,103.91999816894531,13.800521850585938,6.257368564605713
2009-10-23,84.63639831542969,74.43924713134766,103.48999786376953,13.790559768676758,6.2189459800720215
2009-10-26,83.72018432617188,74.2846450805664,101.86000061035156,13.803510665893555,6.17442512512207
2009-10-27,83.3364486694336,74.61859893798828,101.8499984741211,13.6560640335083,6.0186004638671875
2009-10-28,81.7624282836914,75.14432525634766,100.7300033569336,13.457059860229492,5.867045879364014
2009-10-29,83.51656341552734,75.99163055419922,102.69000244140625,13.72480583190918,5.987496852874756
2009-10-30,81.09681701660156,74.59387969970703,102.52999877929688,13.352950096130371,5.748118877410889
2009-11-02,81.6919937133789,74.56297302246094,103.94999694824219,13.299899101257324,5.7728190422058105
2009-11-03,81.95038604736328,74.9340591430664,106.45999908447266,13.38209056854248,5.755743026733398
2009-11-04,82.16181945800781,75.01445770263672,107.0999984741211,13.457806587219238,5.818559646606445
2009-11-05,83.67321014404297,76.13386535644531,106.9800033569336,13.665029525756836,5.916750907897949
2009-11-06,83.89244842529297,76.7178726196289,107.43000030517578,13.726051330566406,5.926202297210693
2009-11-09,85.8031997680664,78.27718353271484,108.19000244140625,14.010235786437988,6.143321990966797
2009-11-10,85.81884765625,78.84252166748047,108.38999938964844,14.1160888671875,6.189671516418457
2009-11-11,86.25739288330078,79.01649475097656,109.5999984741211,14.210735321044922,6.19790506362915
2009-11-12,85.38035583496094,78.43868255615234,108.20999908447266,14.143238067626953,6.159482479095459
2009-11-13,85.84234619140625,78.91706848144531,109.73999786376953,14.247845649719238,6.234498500823975
2009-11-16,87.08743286132812,79.65013885498047,111.62999725341797,14.353200912475586,6.300975322723389
2009-11-17,87.18923950195312,79.91106414794922,111.97000122070312,14.38333797454834,6.312257289886475
2009-11-18,87.13445281982422,79.6128921508789,112.25,14.36241626739502,6.280543327331543
2009-11-19,85.99895477294922,79.23388671875,112.30000305175781,14.271258354187012,6.11435079574585
2009-11-20,85.69355010986328,78.87360382080078,112.94000244140625,14.195791244506836,6.096358299255371
2009-11-23,86.78205108642578,79.64393615722656,114.29000091552734,14.50438404083252,6.27810525894165
2009-11-24,86.91516876220703,79.47618865966797,114.7300033569336,14.522814750671387,6.234192848205566
2009-11-25,87.22058868408203,79.07238006591797,116.62000274658203,14.588817596435547,6.226568698883057
2009-11-27,85.8031997680664,78.09081268310547,115.05999755859375,14.439875602722168,6.116790294647217
2009-11-30,86.09292602539062,78.49462890625,115.63999938964844,14.520572662353516,6.096054553985596
2009-12-01,87.15792846679688,79.4823989868164,117.37999725341797,14.691681861877441,6.00640344619751
2009-12-02,87.11878204345703,79.02889251708984,119.18000030517578,14.632902145385742,5.9838361740112305
2009-12-03,86.4374771118164,79.24012756347656,118.69999694824219,14.588817596435547,5.99146032333374
2009-12-04,86.93086242675781,79.05375671386719,113.75,14.570635795593262,5.895099639892578
2009-12-07,86.7977066040039,78.92327880859375,113.11000061035156,14.601519584655762,5.761840343475342
2009-12-08,85.83452606201172,78.77420806884766,110.94999694824219,14.621444702148438,5.789894104003906
2009-12-09,86.15555572509766,79.7619857788086,110.83999633789062,14.670511245727539,6.031713008880615
2009-12-10,86.64110565185547,80.35214233398438,110.81999969482422,14.732279777526855,5.989936351776123
2009-12-11,87.0091552734375,80.56339263916016,109.31999969482422,14.707621574401855,5.936266899108887
2009-12-14,87.60430145263672,80.71868896484375,110.23999786376953,14.837635040283203,6.006707191467285
2009-12-15,87.19708251953125,79.82410430908203,110.20999908447266,14.773126602172852,5.921019554138184
2009-12-16,87.33019256591797,79.96074676513672,111.58999633789062,14.888195037841797,5.947244167327881
2009-12-17,86.2808837890625,79.14693450927734,107.33999633789062,14.793051719665527,5.850579261779785
2009-12-18,86.76898956298828,79.46378326416016,108.94999694824219,14.854820251464844,5.959441661834717
2009-12-21,87.65078735351562,79.92350006103516,106.94999694824219,14.911109924316406,6.044825077056885
2009-12-22,87.96574401855469,80.71868896484375,106.16999816894531,14.971881866455078,6.109776496887207
2009-12-23,88.1388931274414,80.76217651367188,106.55000305175781,15.234895706176758,6.16283655166626
2009-12-24,88.55619049072266,81.11629486083984,108.36000061035156,15.404260635375977,6.374466419219971
2009-12-28,88.74514770507812,82.19727325439453,108.55000305175781,15.513601303100586,6.452833652496338
2009-12-29,88.61917114257812,81.9114761352539,107.47000122070312,15.42717456817627,6.37629508972168
2009-12-30,88.58768463134766,82.35877990722656,106.93000030517578,15.510113716125488,6.4537506103515625
2009-12-31,87.73739624023438,81.32130432128906,107.30999755859375,15.441620826721191,6.425999164581299
2010-01-04,89.22543334960938,82.28423309326172,109.80000305175781,15.610239028930664,6.526019096374512
2010-01-05,89.46160125732422,81.29023742675781,109.69999694824219,15.541497230529785,6.5373053550720215
2010-01-06,89.52457427978516,80.76217651367188,111.51000213623047,15.149715423583984,6.433318138122559
2010-01-07,89.90250396728516,80.48261260986328,110.81999969482422,14.797037124633789,6.421426296234131
2010-01-08,90.20166015625,81.29023742675781,111.37000274658203,14.994297981262207,6.464117527008057
2010-01-11,90.32765197753906,80.43913269042969,112.8499984741211,14.971632957458496,6.407095432281494
2010-01-12,89.48521423339844,81.07901000976562,110.48999786376953,14.70687484741211,6.334211349487305
2010-01-13,90.24104309082031,80.90504455566406,111.54000091552734,14.622441291809082,6.423561096191406
2010-01-14,90.48509216308594,82.19727325439453,112.02999877929688,14.691184043884277,6.386357307434082
2010-01-15,89.46943664550781,81.86799621582031,110.86000061035156,14.445853233337402,6.279628276824951
2010-01-19,90.58744812011719,83.33413696289062,111.5199966430664,14.635642051696777,6.557430267333984
2010-01-20,89.66629791259766,80.91748809814453,108.94000244140625,14.45606517791748,6.456493377685547
2010-01-21,87.94209289550781,80.14092254638672,107.37000274658203,14.520074844360352,6.344886779785156
2010-01-22,85.981689453125,77.96656036376953,107.16999816894531,13.69890308380127,6.030188083648682
2010-01-25,86.42257690429688,78.35173797607422,107.4800033569336,13.44958782196045,6.192416191101074
2010-01-26,86.06041717529297,78.12188720703125,107.55999755859375,13.509861946105957,6.279933452606201
2010-01-27,86.46981048583984,78.48219299316406,106.52999877929688,13.50189208984375,6.33909273147583
2010-01-28,85.47781372070312,76.87937927246094,106.4800033569336,13.307371139526367,6.077147483825684
2010-01-29,84.548828125,76.03446960449219,105.95999908447266,13.199027061462402,5.8566765785217285
